edge,image,label,ndsm,ndvi
dataset/train/edges/01229.png,dataset/train/images/01229.png,dataset/train/labels/01229.png,dataset/train/ndsms/01229.tif,dataset/train/ndvis/01229.tif
dataset/train/edges/01230.png,dataset/train/images/01230.png,dataset/train/labels/01230.png,dataset/train/ndsms/01230.tif,dataset/train/ndvis/01230.tif
dataset/train/edges/01231.png,dataset/train/images/01231.png,dataset/train/labels/01231.png,dataset/train/ndsms/01231.tif,dataset/train/ndvis/01231.tif
dataset/train/edges/01232.png,dataset/train/images/01232.png,dataset/train/labels/01232.png,dataset/train/ndsms/01232.tif,dataset/train/ndvis/01232.tif
dataset/train/edges/01233.png,dataset/train/images/01233.png,dataset/train/labels/01233.png,dataset/train/ndsms/01233.tif,dataset/train/ndvis/01233.tif
dataset/train/edges/01234.png,dataset/train/images/01234.png,dataset/train/labels/01234.png,dataset/train/ndsms/01234.tif,dataset/train/ndvis/01234.tif
dataset/train/edges/01235.png,dataset/train/images/01235.png,dataset/train/labels/01235.png,dataset/train/ndsms/01235.tif,dataset/train/ndvis/01235.tif
dataset/train/edges/01236.png,dataset/train/images/01236.png,dataset/train/labels/01236.png,dataset/train/ndsms/01236.tif,dataset/train/ndvis/01236.tif
dataset/train/edges/01237.png,dataset/train/images/01237.png,dataset/train/labels/01237.png,dataset/train/ndsms/01237.tif,dataset/train/ndvis/01237.tif
dataset/train/edges/01238.png,dataset/train/images/01238.png,dataset/train/labels/01238.png,dataset/train/ndsms/01238.tif,dataset/train/ndvis/01238.tif
dataset/train/edges/01239.png,dataset/train/images/01239.png,dataset/train/labels/01239.png,dataset/train/ndsms/01239.tif,dataset/train/ndvis/01239.tif
dataset/train/edges/01240.png,dataset/train/images/01240.png,dataset/train/labels/01240.png,dataset/train/ndsms/01240.tif,dataset/train/ndvis/01240.tif
dataset/train/edges/01241.png,dataset/train/images/01241.png,dataset/train/labels/01241.png,dataset/train/ndsms/01241.tif,dataset/train/ndvis/01241.tif
dataset/train/edges/01242.png,dataset/train/images/01242.png,dataset/train/labels/01242.png,dataset/train/ndsms/01242.tif,dataset/train/ndvis/01242.tif
dataset/train/edges/01243.png,dataset/train/images/01243.png,dataset/train/labels/01243.png,dataset/train/ndsms/01243.tif,dataset/train/ndvis/01243.tif
dataset/train/edges/01244.png,dataset/train/images/01244.png,dataset/train/labels/01244.png,dataset/train/ndsms/01244.tif,dataset/train/ndvis/01244.tif
dataset/train/edges/01245.png,dataset/train/images/01245.png,dataset/train/labels/01245.png,dataset/train/ndsms/01245.tif,dataset/train/ndvis/01245.tif
dataset/train/edges/01246.png,dataset/train/images/01246.png,dataset/train/labels/01246.png,dataset/train/ndsms/01246.tif,dataset/train/ndvis/01246.tif
dataset/train/edges/01247.png,dataset/train/images/01247.png,dataset/train/labels/01247.png,dataset/train/ndsms/01247.tif,dataset/train/ndvis/01247.tif
dataset/train/edges/01248.png,dataset/train/images/01248.png,dataset/train/labels/01248.png,dataset/train/ndsms/01248.tif,dataset/train/ndvis/01248.tif
dataset/train/edges/01249.png,dataset/train/images/01249.png,dataset/train/labels/01249.png,dataset/train/ndsms/01249.tif,dataset/train/ndvis/01249.tif
dataset/train/edges/01250.png,dataset/train/images/01250.png,dataset/train/labels/01250.png,dataset/train/ndsms/01250.tif,dataset/train/ndvis/01250.tif
dataset/train/edges/01251.png,dataset/train/images/01251.png,dataset/train/labels/01251.png,dataset/train/ndsms/01251.tif,dataset/train/ndvis/01251.tif
dataset/train/edges/01252.png,dataset/train/images/01252.png,dataset/train/labels/01252.png,dataset/train/ndsms/01252.tif,dataset/train/ndvis/01252.tif
dataset/train/edges/01253.png,dataset/train/images/01253.png,dataset/train/labels/01253.png,dataset/train/ndsms/01253.tif,dataset/train/ndvis/01253.tif
dataset/train/edges/01254.png,dataset/train/images/01254.png,dataset/train/labels/01254.png,dataset/train/ndsms/01254.tif,dataset/train/ndvis/01254.tif
dataset/train/edges/01255.png,dataset/train/images/01255.png,dataset/train/labels/01255.png,dataset/train/ndsms/01255.tif,dataset/train/ndvis/01255.tif
dataset/train/edges/01256.png,dataset/train/images/01256.png,dataset/train/labels/01256.png,dataset/train/ndsms/01256.tif,dataset/train/ndvis/01256.tif
dataset/train/edges/01257.png,dataset/train/images/01257.png,dataset/train/labels/01257.png,dataset/train/ndsms/01257.tif,dataset/train/ndvis/01257.tif
dataset/train/edges/01258.png,dataset/train/images/01258.png,dataset/train/labels/01258.png,dataset/train/ndsms/01258.tif,dataset/train/ndvis/01258.tif
dataset/train/edges/01259.png,dataset/train/images/01259.png,dataset/train/labels/01259.png,dataset/train/ndsms/01259.tif,dataset/train/ndvis/01259.tif
dataset/train/edges/01260.png,dataset/train/images/01260.png,dataset/train/labels/01260.png,dataset/train/ndsms/01260.tif,dataset/train/ndvis/01260.tif
dataset/train/edges/01261.png,dataset/train/images/01261.png,dataset/train/labels/01261.png,dataset/train/ndsms/01261.tif,dataset/train/ndvis/01261.tif
dataset/train/edges/01262.png,dataset/train/images/01262.png,dataset/train/labels/01262.png,dataset/train/ndsms/01262.tif,dataset/train/ndvis/01262.tif
dataset/train/edges/01263.png,dataset/train/images/01263.png,dataset/train/labels/01263.png,dataset/train/ndsms/01263.tif,dataset/train/ndvis/01263.tif
dataset/train/edges/01264.png,dataset/train/images/01264.png,dataset/train/labels/01264.png,dataset/train/ndsms/01264.tif,dataset/train/ndvis/01264.tif
dataset/train/edges/01265.png,dataset/train/images/01265.png,dataset/train/labels/01265.png,dataset/train/ndsms/01265.tif,dataset/train/ndvis/01265.tif
dataset/train/edges/01266.png,dataset/train/images/01266.png,dataset/train/labels/01266.png,dataset/train/ndsms/01266.tif,dataset/train/ndvis/01266.tif
dataset/train/edges/01267.png,dataset/train/images/01267.png,dataset/train/labels/01267.png,dataset/train/ndsms/01267.tif,dataset/train/ndvis/01267.tif
dataset/train/edges/01268.png,dataset/train/images/01268.png,dataset/train/labels/01268.png,dataset/train/ndsms/01268.tif,dataset/train/ndvis/01268.tif
dataset/train/edges/01269.png,dataset/train/images/01269.png,dataset/train/labels/01269.png,dataset/train/ndsms/01269.tif,dataset/train/ndvis/01269.tif
dataset/train/edges/01270.png,dataset/train/images/01270.png,dataset/train/labels/01270.png,dataset/train/ndsms/01270.tif,dataset/train/ndvis/01270.tif
dataset/train/edges/01271.png,dataset/train/images/01271.png,dataset/train/labels/01271.png,dataset/train/ndsms/01271.tif,dataset/train/ndvis/01271.tif
dataset/train/edges/01272.png,dataset/train/images/01272.png,dataset/train/labels/01272.png,dataset/train/ndsms/01272.tif,dataset/train/ndvis/01272.tif
dataset/train/edges/01273.png,dataset/train/images/01273.png,dataset/train/labels/01273.png,dataset/train/ndsms/01273.tif,dataset/train/ndvis/01273.tif
dataset/train/edges/01274.png,dataset/train/images/01274.png,dataset/train/labels/01274.png,dataset/train/ndsms/01274.tif,dataset/train/ndvis/01274.tif
dataset/train/edges/01275.png,dataset/train/images/01275.png,dataset/train/labels/01275.png,dataset/train/ndsms/01275.tif,dataset/train/ndvis/01275.tif
dataset/train/edges/01276.png,dataset/train/images/01276.png,dataset/train/labels/01276.png,dataset/train/ndsms/01276.tif,dataset/train/ndvis/01276.tif
dataset/train/edges/01277.png,dataset/train/images/01277.png,dataset/train/labels/01277.png,dataset/train/ndsms/01277.tif,dataset/train/ndvis/01277.tif
dataset/train/edges/01278.png,dataset/train/images/01278.png,dataset/train/labels/01278.png,dataset/train/ndsms/01278.tif,dataset/train/ndvis/01278.tif
dataset/train/edges/01279.png,dataset/train/images/01279.png,dataset/train/labels/01279.png,dataset/train/ndsms/01279.tif,dataset/train/ndvis/01279.tif
dataset/train/edges/01280.png,dataset/train/images/01280.png,dataset/train/labels/01280.png,dataset/train/ndsms/01280.tif,dataset/train/ndvis/01280.tif
dataset/train/edges/01281.png,dataset/train/images/01281.png,dataset/train/labels/01281.png,dataset/train/ndsms/01281.tif,dataset/train/ndvis/01281.tif
dataset/train/edges/01282.png,dataset/train/images/01282.png,dataset/train/labels/01282.png,dataset/train/ndsms/01282.tif,dataset/train/ndvis/01282.tif
dataset/train/edges/01283.png,dataset/train/images/01283.png,dataset/train/labels/01283.png,dataset/train/ndsms/01283.tif,dataset/train/ndvis/01283.tif
dataset/train/edges/01284.png,dataset/train/images/01284.png,dataset/train/labels/01284.png,dataset/train/ndsms/01284.tif,dataset/train/ndvis/01284.tif
dataset/train/edges/01285.png,dataset/train/images/01285.png,dataset/train/labels/01285.png,dataset/train/ndsms/01285.tif,dataset/train/ndvis/01285.tif
dataset/train/edges/01286.png,dataset/train/images/01286.png,dataset/train/labels/01286.png,dataset/train/ndsms/01286.tif,dataset/train/ndvis/01286.tif
dataset/train/edges/01287.png,dataset/train/images/01287.png,dataset/train/labels/01287.png,dataset/train/ndsms/01287.tif,dataset/train/ndvis/01287.tif
dataset/train/edges/01288.png,dataset/train/images/01288.png,dataset/train/labels/01288.png,dataset/train/ndsms/01288.tif,dataset/train/ndvis/01288.tif
dataset/train/edges/01289.png,dataset/train/images/01289.png,dataset/train/labels/01289.png,dataset/train/ndsms/01289.tif,dataset/train/ndvis/01289.tif
dataset/train/edges/01290.png,dataset/train/images/01290.png,dataset/train/labels/01290.png,dataset/train/ndsms/01290.tif,dataset/train/ndvis/01290.tif
dataset/train/edges/01291.png,dataset/train/images/01291.png,dataset/train/labels/01291.png,dataset/train/ndsms/01291.tif,dataset/train/ndvis/01291.tif
dataset/train/edges/01292.png,dataset/train/images/01292.png,dataset/train/labels/01292.png,dataset/train/ndsms/01292.tif,dataset/train/ndvis/01292.tif
dataset/train/edges/01293.png,dataset/train/images/01293.png,dataset/train/labels/01293.png,dataset/train/ndsms/01293.tif,dataset/train/ndvis/01293.tif
dataset/train/edges/01294.png,dataset/train/images/01294.png,dataset/train/labels/01294.png,dataset/train/ndsms/01294.tif,dataset/train/ndvis/01294.tif
dataset/train/edges/01295.png,dataset/train/images/01295.png,dataset/train/labels/01295.png,dataset/train/ndsms/01295.tif,dataset/train/ndvis/01295.tif
dataset/train/edges/01296.png,dataset/train/images/01296.png,dataset/train/labels/01296.png,dataset/train/ndsms/01296.tif,dataset/train/ndvis/01296.tif
dataset/train/edges/01297.png,dataset/train/images/01297.png,dataset/train/labels/01297.png,dataset/train/ndsms/01297.tif,dataset/train/ndvis/01297.tif
dataset/train/edges/01298.png,dataset/train/images/01298.png,dataset/train/labels/01298.png,dataset/train/ndsms/01298.tif,dataset/train/ndvis/01298.tif
dataset/train/edges/01299.png,dataset/train/images/01299.png,dataset/train/labels/01299.png,dataset/train/ndsms/01299.tif,dataset/train/ndvis/01299.tif
dataset/train/edges/01300.png,dataset/train/images/01300.png,dataset/train/labels/01300.png,dataset/train/ndsms/01300.tif,dataset/train/ndvis/01300.tif
dataset/train/edges/01301.png,dataset/train/images/01301.png,dataset/train/labels/01301.png,dataset/train/ndsms/01301.tif,dataset/train/ndvis/01301.tif
dataset/train/edges/01302.png,dataset/train/images/01302.png,dataset/train/labels/01302.png,dataset/train/ndsms/01302.tif,dataset/train/ndvis/01302.tif
dataset/train/edges/01303.png,dataset/train/images/01303.png,dataset/train/labels/01303.png,dataset/train/ndsms/01303.tif,dataset/train/ndvis/01303.tif
dataset/train/edges/01304.png,dataset/train/images/01304.png,dataset/train/labels/01304.png,dataset/train/ndsms/01304.tif,dataset/train/ndvis/01304.tif
dataset/train/edges/01305.png,dataset/train/images/01305.png,dataset/train/labels/01305.png,dataset/train/ndsms/01305.tif,dataset/train/ndvis/01305.tif
dataset/train/edges/01306.png,dataset/train/images/01306.png,dataset/train/labels/01306.png,dataset/train/ndsms/01306.tif,dataset/train/ndvis/01306.tif
dataset/train/edges/01307.png,dataset/train/images/01307.png,dataset/train/labels/01307.png,dataset/train/ndsms/01307.tif,dataset/train/ndvis/01307.tif
dataset/train/edges/01308.png,dataset/train/images/01308.png,dataset/train/labels/01308.png,dataset/train/ndsms/01308.tif,dataset/train/ndvis/01308.tif
dataset/train/edges/01309.png,dataset/train/images/01309.png,dataset/train/labels/01309.png,dataset/train/ndsms/01309.tif,dataset/train/ndvis/01309.tif
dataset/train/edges/01310.png,dataset/train/images/01310.png,dataset/train/labels/01310.png,dataset/train/ndsms/01310.tif,dataset/train/ndvis/01310.tif
dataset/train/edges/01311.png,dataset/train/images/01311.png,dataset/train/labels/01311.png,dataset/train/ndsms/01311.tif,dataset/train/ndvis/01311.tif
dataset/train/edges/01312.png,dataset/train/images/01312.png,dataset/train/labels/01312.png,dataset/train/ndsms/01312.tif,dataset/train/ndvis/01312.tif
dataset/train/edges/01313.png,dataset/train/images/01313.png,dataset/train/labels/01313.png,dataset/train/ndsms/01313.tif,dataset/train/ndvis/01313.tif
dataset/train/edges/01314.png,dataset/train/images/01314.png,dataset/train/labels/01314.png,dataset/train/ndsms/01314.tif,dataset/train/ndvis/01314.tif
dataset/train/edges/01315.png,dataset/train/images/01315.png,dataset/train/labels/01315.png,dataset/train/ndsms/01315.tif,dataset/train/ndvis/01315.tif
dataset/train/edges/01316.png,dataset/train/images/01316.png,dataset/train/labels/01316.png,dataset/train/ndsms/01316.tif,dataset/train/ndvis/01316.tif
dataset/train/edges/01317.png,dataset/train/images/01317.png,dataset/train/labels/01317.png,dataset/train/ndsms/01317.tif,dataset/train/ndvis/01317.tif
dataset/train/edges/01318.png,dataset/train/images/01318.png,dataset/train/labels/01318.png,dataset/train/ndsms/01318.tif,dataset/train/ndvis/01318.tif
dataset/train/edges/01319.png,dataset/train/images/01319.png,dataset/train/labels/01319.png,dataset/train/ndsms/01319.tif,dataset/train/ndvis/01319.tif
dataset/train/edges/01320.png,dataset/train/images/01320.png,dataset/train/labels/01320.png,dataset/train/ndsms/01320.tif,dataset/train/ndvis/01320.tif
dataset/train/edges/01321.png,dataset/train/images/01321.png,dataset/train/labels/01321.png,dataset/train/ndsms/01321.tif,dataset/train/ndvis/01321.tif
dataset/train/edges/01322.png,dataset/train/images/01322.png,dataset/train/labels/01322.png,dataset/train/ndsms/01322.tif,dataset/train/ndvis/01322.tif
dataset/train/edges/01323.png,dataset/train/images/01323.png,dataset/train/labels/01323.png,dataset/train/ndsms/01323.tif,dataset/train/ndvis/01323.tif
dataset/train/edges/01324.png,dataset/train/images/01324.png,dataset/train/labels/01324.png,dataset/train/ndsms/01324.tif,dataset/train/ndvis/01324.tif
dataset/train/edges/01325.png,dataset/train/images/01325.png,dataset/train/labels/01325.png,dataset/train/ndsms/01325.tif,dataset/train/ndvis/01325.tif
dataset/train/edges/01326.png,dataset/train/images/01326.png,dataset/train/labels/01326.png,dataset/train/ndsms/01326.tif,dataset/train/ndvis/01326.tif
dataset/train/edges/01327.png,dataset/train/images/01327.png,dataset/train/labels/01327.png,dataset/train/ndsms/01327.tif,dataset/train/ndvis/01327.tif
dataset/train/edges/01328.png,dataset/train/images/01328.png,dataset/train/labels/01328.png,dataset/train/ndsms/01328.tif,dataset/train/ndvis/01328.tif
dataset/train/edges/01329.png,dataset/train/images/01329.png,dataset/train/labels/01329.png,dataset/train/ndsms/01329.tif,dataset/train/ndvis/01329.tif
dataset/train/edges/01330.png,dataset/train/images/01330.png,dataset/train/labels/01330.png,dataset/train/ndsms/01330.tif,dataset/train/ndvis/01330.tif
dataset/train/edges/01331.png,dataset/train/images/01331.png,dataset/train/labels/01331.png,dataset/train/ndsms/01331.tif,dataset/train/ndvis/01331.tif
dataset/train/edges/01332.png,dataset/train/images/01332.png,dataset/train/labels/01332.png,dataset/train/ndsms/01332.tif,dataset/train/ndvis/01332.tif
dataset/train/edges/01333.png,dataset/train/images/01333.png,dataset/train/labels/01333.png,dataset/train/ndsms/01333.tif,dataset/train/ndvis/01333.tif
dataset/train/edges/01334.png,dataset/train/images/01334.png,dataset/train/labels/01334.png,dataset/train/ndsms/01334.tif,dataset/train/ndvis/01334.tif
dataset/train/edges/01335.png,dataset/train/images/01335.png,dataset/train/labels/01335.png,dataset/train/ndsms/01335.tif,dataset/train/ndvis/01335.tif
dataset/train/edges/01336.png,dataset/train/images/01336.png,dataset/train/labels/01336.png,dataset/train/ndsms/01336.tif,dataset/train/ndvis/01336.tif
dataset/train/edges/01337.png,dataset/train/images/01337.png,dataset/train/labels/01337.png,dataset/train/ndsms/01337.tif,dataset/train/ndvis/01337.tif
dataset/train/edges/01338.png,dataset/train/images/01338.png,dataset/train/labels/01338.png,dataset/train/ndsms/01338.tif,dataset/train/ndvis/01338.tif
dataset/train/edges/01339.png,dataset/train/images/01339.png,dataset/train/labels/01339.png,dataset/train/ndsms/01339.tif,dataset/train/ndvis/01339.tif
